product_id,store_id,date,stock_on_hand,reorder_point
SAI-F007,SBY-LON-001,2024-12-31,124.77,25
SAI-H001,SBY-LON-001,2024-10-01,75.27,30
SAI-H001,SBY-LON-001,2024-10-02,48.99,30
SAI-H001,SBY-LON-001,2024-10-03,15.39,30
SAI-H001,SBY-LON-001,2024-10-04,91.04,30
SAI-H001,SBY-LON-001,2024-10-05,49.88,30
SAI-H001,SBY-LON-001,2024-10-06,138.24,30
SAI-H001,SBY-LON-001,2024-10-07,117.34,30
SAI-H001,SBY-LON-001,2024-10-08,79.69,30
SAI-H001,SBY-LON-001,2024-10-09,44.67,30
SAI-H001,SBY-LON-001,2024-10-10,150.52,30
SAI-H001,SBY-LON-001,2024-10-11,98.07,30
SAI-H001,SBY-LON-001,2024-10-12,31.76,30
SAI-H001,SBY-LON-001,2024-10-13,85.73,30
SAI-H001,SBY-LON-001,2024-10-14,51.84,30
SAI-H001,SBY-LON-001,2024-10-15,9.22,30
SAI-H001,SBY-LON-001,2024-10-16,135.44,30
SAI-H001,SBY-LON-001,2024-10-17,92.95,30
SAI-H001,SBY-LON-001,2024-10-18,44.49,30
SAI-H001,SBY-LON-001,2024-10-19,0.0,30
SAI-H001,SBY-LON-001,2024-10-20,0.0,30
SAI-H001,SBY-LON-001,2024-10-21,103.54,30
SAI-H001,SBY-LON-001,2024-10-22,62.92,30
SAI-H001,SBY-LON-001,2024-10-23,168.17,30
SAI-H001,SBY-LON-001,2024-10-24,121.1,30
SAI-H001,SBY-LON-001,2024-10-25,89.32,30
SAI-H001,SBY-LON-001,2024-10-26,147.53,30
SAI-H001,SBY-LON-001,2024-10-27,90.58,30
SAI-H001,SBY-LON-001,2024-10-28,46.91,30
SAI-H001,SBY-LON-001,2024-10-29,156.13,30
SAI-H001,SBY-LON-001,2024-10-30,126.0,30
SAI-H001,SBY-LON-001,2024-10-31,69.14,30
SAI-H001,SBY-LON-001,2024-11-01,98.18,30
SAI-H001,SBY-LON-001,2024-11-02,53.99,30
SAI-H001,SBY-LON-001,2024-11-03,141.06,30
SAI-H001,SBY-LON-001,2024-11-04,107.38,30
SAI-H001,SBY-LON-001,2024-11-05,60.59,30
SAI-H001,SBY-LON-001,2024-11-06,27.35,30
SAI-H001,SBY-LON-001,2024-11-07,94.31,30
SAI-H001,SBY-LON-001,2024-11-08,50.48,30
SAI-H001,SBY-LON-001,2024-11-09,131.75,30
SAI-H001,SBY-LON-001,2024-11-10,90.24,30
SAI-H001,SBY-LON-001,2024-11-11,63.75,30
SAI-H001,SBY-LON-001,2024-11-12,32.48,30
SAI-H001,SBY-LON-001,2024-11-13,0.0,30
SAI-H001,SBY-LON-001,2024-11-14,100.11,30
SAI-H001,SBY-LON-001,2024-11-15,51.76,30
SAI-H001,SBY-LON-001,2024-11-16,144.69,30
SAI-H001,SBY-LON-001,2024-11-17,98.24,30
SAI-H001,SBY-LON-001,2024-11-18,61.94,30
SAI-H001,SBY-LON-001,2024-11-19,162.12,30
SAI-H001,SBY-LON-001,2024-11-20,129.45,30
SAI-H001,SBY-LON-001,2024-11-21,88.55,30
SAI-H001,SBY-LON-001,2024-11-22,36.94,30
SAI-H001,SBY-LON-001,2024-11-23,102.29,30
SAI-H001,SBY-LON-001,2024-11-24,64.35,30
SAI-H001,SBY-LON-001,2024-11-25,30.95,30
SAI-H001,SBY-LON-001,2024-11-26,104.57,30
SAI-H001,SBY-LON-001,2024-11-27,56.61,30
SAI-H001,SBY-LON-001,2024-11-28,133.76,30
SAI-H001,SBY-LON-001,2024-11-29,81.47,30
SAI-H001,SBY-LON-001,2024-11-30,126.5,30
SAI-H001,SBY-LON-001,2024-12-01,56.24,30
SAI-H001,SBY-LON-001,2024-12-02,22.82,30
SAI-H001,SBY-LON-001,2024-12-03,75.55,30
SAI-H001,SBY-LON-001,2024-12-04,121.97,30
SAI-H001,SBY-LON-001,2024-12-05,78.07,30
SAI-H001,SBY-LON-001,2024-12-06,126.77,30
SAI-H001,SBY-LON-001,2024-12-07,55.73,30
SAI-H001,SBY-LON-001,2024-12-08,128.85,30
SAI-H001,SBY-LON-001,2024-12-09,87.43,30
SAI-H001,SBY-LON-001,2024-12-10,48.5,30
SAI-H001,SBY-LON-001,2024-12-11,149.18,30
SAI-H001,SBY-LON-001,2024-12-12,102.85,30
SAI-H001,SBY-LON-001,2024-12-13,66.62,30
SAI-H001,SBY-LON-001,2024-12-14,99.91,30
SAI-H001,SBY-LON-001,2024-12-15,34.48,30
SAI-H001,SBY-LON-001,2024-12-16,0.0,30
SAI-H001,SBY-LON-001,2024-12-17,122.92,30
SAI-H001,SBY-LON-001,2024-12-18,82.51,30
SAI-H001,SBY-LON-001,2024-12-19,25.24,30
SAI-H001,SBY-LON-001,2024-12-20,144.3,30
SAI-H001,SBY-LON-001,2024-12-21,25.88,30
SAI-H001,SBY-LON-001,2024-12-22,0.0,30
SAI-H001,SBY-LON-001,2024-12-23,0.0,30
SAI-H001,SBY-LON-001,2024-12-24,113.3,30
SAI-H001,SBY-LON-001,2024-12-25,29.89,30
SAI-H001,SBY-LON-001,2024-12-26,0.0,30
SAI-H001,SBY-LON-001,2024-12-27,109.2,30
SAI-H001,SBY-LON-001,2024-12-28,57.22,30
SAI-H001,SBY-LON-001,2024-12-29,0.0,30
SAI-H001,SBY-LON-001,2024-12-30,0.0,30
SAI-H001,SBY-LON-001,2024-12-31,0.0,30
SAI-H002,SBY-LON-001,2024-10-01,92.51,22
SAI-H002,SBY-LON-001,2024-10-02,74.92,22
SAI-H002,SBY-LON-001,2024-10-03,54.17,22
SAI-H002,SBY-LON-001,2024-10-04,33.82,22
SAI-H002,SBY-LON-001,2024-10-05,63.25,22
SAI-H002,SBY-LON-001,2024-10-06,26.48,22
SAI-H002,SBY-LON-001,2024-10-07,109.91,22
SAI-H002,SBY-LON-001,2024-10-08,92.69,22
SAI-H002,SBY-LON-001,2024-10-09,68.64,22
SAI-H002,SBY-LON-001,2024-10-10,51.61,22
SAI-H002,SBY-LON-001,2024-10-11,29.55,22
SAI-H002,SBY-LON-001,2024-10-12,112.95,22
SAI-H002,SBY-LON-001,2024-10-13,82.47,22
SAI-H002,SBY-LON-001,2024-10-14,63.07,22
SAI-H002,SBY-LON-001,2024-10-15,47.7,22
SAI-H002,SBY-LON-001,2024-10-16,23.45,22
SAI-H002,SBY-LON-001,2024-10-17,72.26,22
SAI-H002,SBY-LON-001,2024-10-18,49.33,22
SAI-H002,SBY-LON-001,2024-10-19,97.37,22
SAI-H002,SBY-LON-001,2024-10-20,73.44,22
SAI-H002,SBY-LON-001,2024-10-21,52.32,22
SAI-H002,SBY-LON-001,2024-10-22,37.85,22
SAI-H002,SBY-LON-001,2024-10-23,107.8,22
SAI-H002,SBY-LON-001,2024-10-24,82.22,22
SAI-H002,SBY-LON-001,2024-10-25,48.87,22
SAI-H002,SBY-LON-001,2024-10-26,78.17,22
SAI-H002,SBY-LON-001,2024-10-27,64.96,22
SAI-H002,SBY-LON-001,2024-10-28,40.75,22
SAI-H002,SBY-LON-001,2024-10-29,124.7,22
SAI-H002,SBY-LON-001,2024-10-30,110.77,22
SAI-H002,SBY-LON-001,2024-10-31,80.25,22
SAI-H002,SBY-LON-001,2024-11-01,48.81,22
SAI-H002,SBY-LON-001,2024-11-02,22.91,22
SAI-H002,SBY-LON-001,2024-11-03,107.26,22
SAI-H002,SBY-LON-001,2024-11-04,95.12,22
SAI-H002,SBY-LON-001,2024-11-05,68.11,22
SAI-H002,SBY-LON-001,2024-11-06,53.6,22
SAI-H002,SBY-LON-001,2024-11-07,32.95,22
SAI-H002,SBY-LON-001,2024-11-08,7.98,22
SAI-H002,SBY-LON-001,2024-11-09,70.42,22
SAI-H002,SBY-LON-001,2024-11-10,54.22,22
SAI-H002,SBY-LON-001,2024-11-11,37.64,22
SAI-H002,SBY-LON-001,2024-11-12,24.28,22
SAI-H002,SBY-LON-001,2024-11-13,93.26,22
SAI-H002,SBY-LON-001,2024-11-14,77.02,22
SAI-H002,SBY-LON-001,2024-11-15,50.4,22
SAI-H002,SBY-LON-001,2024-11-16,30.27,22
SAI-H002,SBY-LON-001,2024-11-17,101.26,22
SAI-H002,SBY-LON-001,2024-11-18,86.0,22
SAI-H002,SBY-LON-001,2024-11-19,62.62,22
SAI-H002,SBY-LON-001,2024-11-20,52.03,22
SAI-H002,SBY-LON-001,2024-11-21,34.43,22
SAI-H002,SBY-LON-001,2024-11-22,14.77,22
SAI-H002,SBY-LON-001,2024-11-23,91.47,22
SAI-H002,SBY-LON-001,2024-11-24,68.16,22
SAI-H002,SBY-LON-001,2024-11-25,47.8,22
SAI-H002,SBY-LON-001,2024-11-26,29.13,22
SAI-H002,SBY-LON-001,2024-11-27,84.82,22
SAI-H002,SBY-LON-001,2024-11-28,60.71,22
SAI-H002,SBY-LON-001,2024-11-29,22.36,22
SAI-H002,SBY-LON-001,2024-11-30,0.0,22
SAI-H002,SBY-LON-001,2024-12-01,107.53,22
SAI-H002,SBY-LON-001,2024-12-02,81.97,22
SAI-H002,SBY-LON-001,2024-12-03,61.23,22
SAI-H002,SBY-LON-001,2024-12-04,44.68,22
SAI-H002,SBY-LON-001,2024-12-05,100.28,22
SAI-H002,SBY-LON-001,2024-12-06,69.46,22
SAI-H002,SBY-LON-001,2024-12-07,39.49,22
SAI-H002,SBY-LON-001,2024-12-08,107.98,22
SAI-H002,SBY-LON-001,2024-12-09,88.62,22
SAI-H002,SBY-LON-001,2024-12-10,73.92,22
SAI-H002,SBY-LON-001,2024-12-11,50.93,22
SAI-H002,SBY-LON-001,2024-12-12,25.97,22
SAI-H002,SBY-LON-001,2024-12-13,92.14,22
SAI-H002,SBY-LON-001,2024-12-14,63.62,22
SAI-H002,SBY-LON-001,2024-12-15,33.31,22
SAI-H002,SBY-LON-001,2024-12-16,122.89,22
SAI-H002,SBY-LON-001,2024-12-17,102.07,22
SAI-H002,SBY-LON-001,2024-12-18,79.36,22
SAI-H002,SBY-LON-001,2024-12-19,57.38,22
SAI-H002,SBY-LON-001,2024-12-20,2.29,22
SAI-H002,SBY-LON-001,2024-12-21,0.0,22
SAI-H002,SBY-LON-001,2024-12-22,0.0,22
SAI-H002,SBY-LON-001,2024-12-23,59.0,22
SAI-H002,SBY-LON-001,2024-12-24,76.81,22
SAI-H002,SBY-LON-001,2024-12-25,42.0,22
SAI-H002,SBY-LON-001,2024-12-26,95.52,22
SAI-H002,SBY-LON-001,2024-12-27,60.5,22
SAI-H002,SBY-LON-001,2024-12-28,79.46,22
SAI-H002,SBY-LON-001,2024-12-29,42.79,22
SAI-H002,SBY-LON-001,2024-12-30,98.31,22
SAI-H002,SBY-LON-001,2024-12-31,74.95,22
SAI-H003,SBY-LON-001,2024-10-01,95.54,22
SAI-H003,SBY-LON-001,2024-10-02,80.6,22
SAI-H003,SBY-LON-001,2024-10-03,47.19,22
SAI-H003,SBY-LON-001,2024-10-04,94.91,22
SAI-H003,SBY-LON-001,2024-10-05,55.92,22
SAI-H003,SBY-LON-001,2024-10-06,106.89,22
SAI-H003,SBY-LON-001,2024-10-07,73.56,22
SAI-H003,SBY-LON-001,2024-10-08,45.1,22
SAI-H003,SBY-LON-001,2024-10-09,10.44,22
SAI-H003,SBY-LON-001,2024-10-10,0.0,22
SAI-H003,SBY-LON-001,2024-10-11,87.59,22
SAI-H003,SBY-LON-001,2024-10-12,51.19,22
SAI-H003,SBY-LON-001,2024-10-13,111.79,22
SAI-H003,SBY-LON-001,2024-10-14,78.51,22
SAI-H003,SBY-LON-001,2024-10-15,44.68,22
SAI-H003,SBY-LON-001,2024-10-16,77.65,22
SAI-H003,SBY-LON-001,2024-10-17,46.6,22
SAI-H003,SBY-LON-001,2024-10-18,20.87,22
SAI-H003,SBY-LON-001,2024-10-19,56.25,22
SAI-H003,SBY-LON-001,2024-10-20,75.22,22
SAI-H003,SBY-LON-001,2024-10-21,47.97,22
SAI-H003,SBY-LON-001,2024-10-22,23.8,22
SAI-H003,SBY-LON-001,2024-10-23,91.77,22
SAI-H003,SBY-LON-001,2024-10-24,63.64,22
SAI-H003,SBY-LON-001,2024-10-25,36.95,22
SAI-H003,SBY-LON-001,2024-10-26,82.47,22
SAI-H003,SBY-LON-001,2024-10-27,39.47,22
SAI-H003,SBY-LON-001,2024-10-28,111.83,22
SAI-H003,SBY-LON-001,2024-10-29,87.12,22
SAI-H003,SBY-LON-001,2024-10-30,53.61,22
SAI-H003,SBY-LON-001,2024-10-31,13.74,22
SAI-H003,SBY-LON-001,2024-11-01,63.2,22
SAI-H003,SBY-LON-001,2024-11-02,28.83,22
SAI-H003,SBY-LON-001,2024-11-03,81.17,22
SAI-H003,SBY-LON-001,2024-11-04,55.93,22
SAI-H003,SBY-LON-001,2024-11-05,22.92,22
SAI-H003,SBY-LON-001,2024-11-06,82.17,22
SAI-H003,SBY-LON-001,2024-11-07,49.04,22
SAI-H003,SBY-LON-001,2024-11-08,85.09,22
SAI-H003,SBY-LON-001,2024-11-09,15.96,22
SAI-H003,SBY-LON-001,2024-11-10,0.0,22
SAI-H003,SBY-LON-001,2024-11-11,79.56,22
SAI-H003,SBY-LON-001,2024-11-12,50.86,22
SAI-H003,SBY-LON-001,2024-11-13,104.26,22
SAI-H003,SBY-LON-001,2024-11-14,70.62,22
SAI-H003,SBY-LON-001,2024-11-15,27.02,22
SAI-H003,SBY-LON-001,2024-11-16,0.0,22
SAI-H003,SBY-LON-001,2024-11-17,74.03,22
SAI-H003,SBY-LON-001,2024-11-18,26.58,22
SAI-H003,SBY-LON-001,2024-11-19,84.5,22
SAI-H003,SBY-LON-001,2024-11-20,62.38,22
SAI-H003,SBY-LON-001,2024-11-21,39.13,22
SAI-H003,SBY-LON-001,2024-11-22,67.89,22
SAI-H003,SBY-LON-001,2024-11-23,37.74,22
SAI-H003,SBY-LON-001,2024-11-24,0.0,22
SAI-H003,SBY-LON-001,2024-11-25,0.0,22
SAI-H003,SBY-LON-001,2024-11-26,78.03,22
SAI-H003,SBY-LON-001,2024-11-27,62.38,22
SAI-H003,SBY-LON-001,2024-11-28,43.38,22
SAI-H003,SBY-LON-001,2024-11-29,63.4,22
SAI-H003,SBY-LON-001,2024-11-30,102.33,22
SAI-H003,SBY-LON-001,2024-12-01,0.0,22
SAI-H003,SBY-LON-001,2024-12-02,84.79,22
SAI-H003,SBY-LON-001,2024-12-03,51.88,22
SAI-H003,SBY-LON-001,2024-12-04,64.86,22
SAI-H003,SBY-LON-001,2024-12-05,27.92,22
SAI-H003,SBY-LON-001,2024-12-06,61.22,22
SAI-H003,SBY-LON-001,2024-12-07,61.12,22
SAI-H003,SBY-LON-001,2024-12-08,78.5,22
SAI-H003,SBY-LON-001,2024-12-09,44.49,22
SAI-H003,SBY-LON-001,2024-12-10,66.33,22
SAI-H003,SBY-LON-001,2024-12-11,30.88,22
SAI-H003,SBY-LON-001,2024-12-12,0.0,22
SAI-H003,SBY-LON-001,2024-12-13,0.0,22
SAI-H003,SBY-LON-001,2024-12-14,104.02,22
SAI-H003,SBY-LON-001,2024-12-15,63.6,22
SAI-H003,SBY-LON-001,2024-12-16,25.1,22
SAI-H003,SBY-LON-001,2024-12-17,0.0,22
SAI-H003,SBY-LON-001,2024-12-18,107.94,22
SAI-H003,SBY-LON-001,2024-12-19,70.03,22
SAI-H003,SBY-LON-001,2024-12-20,2.4,22
SAI-H003,SBY-LON-001,2024-12-21,75.23,22
SAI-H003,SBY-LON-001,2024-12-22,0.0,22
SAI-H003,SBY-LON-001,2024-12-23,0.0,22
SAI-H003,SBY-LON-001,2024-12-24,58.78,22
SAI-H003,SBY-LON-001,2024-12-25,0.0,22
SAI-H003,SBY-LON-001,2024-12-26,94.32,22
SAI-H003,SBY-LON-001,2024-12-27,41.97,22
SAI-H003,SBY-LON-001,2024-12-28,73.33,22
SAI-H003,SBY-LON-001,2024-12-29,128.31,22
SAI-H003,SBY-LON-001,2024-12-30,101.89,22
SAI-H003,SBY-LON-001,2024-12-31,74.35,22
SAI-H004,SBY-LON-001,2024-10-01,76.16,18
SAI-H004,SBY-LON-001,2024-10-02,62.95,18
SAI-H004,SBY-LON-001,2024-10-03,46.68,18
SAI-H004,SBY-LON-001,2024-10-04,27.07,18
SAI-H004,SBY-LON-001,2024-10-05,60.24,18
SAI-H004,SBY-LON-001,2024-10-06,46.47,18
SAI-H004,SBY-LON-001,2024-10-07,32.82,18
SAI-H004,SBY-LON-001,2024-10-08,72.61,18
SAI-H004,SBY-LON-001,2024-10-09,62.35,18
SAI-H004,SBY-LON-001,2024-10-10,43.78,18
SAI-H004,SBY-LON-001,2024-10-11,20.18,18
SAI-H004,SBY-LON-001,2024-10-12,83.85,18
SAI-H004,SBY-LON-001,2024-10-13,57.68,18
SAI-H004,SBY-LON-001,2024-10-14,42.78,18
SAI-H004,SBY-LON-001,2024-10-15,27.85,18
SAI-H004,SBY-LON-001,2024-10-16,56.72,18
SAI-H004,SBY-LON-001,2024-10-17,43.84,18
SAI-H004,SBY-LON-001,2024-10-18,26.71,18
SAI-H004,SBY-LON-001,2024-10-19,60.9,18
SAI-H004,SBY-LON-001,2024-10-20,38.63,18
SAI-H004,SBY-LON-001,2024-10-21,28.06,18
SAI-H004,SBY-LON-001,2024-10-22,68.19,18
SAI-H004,SBY-LON-001,2024-10-23,54.5,18
SAI-H004,SBY-LON-001,2024-10-24,38.39,18
SAI-H004,SBY-LON-001,2024-10-25,19.42,18
SAI-H004,SBY-LON-001,2024-10-26,65.55,18
SAI-H004,SBY-LON-001,2024-10-27,41.67,18
SAI-H004,SBY-LON-001,2024-10-28,28.97,18
SAI-H004,SBY-LON-001,2024-10-29,12.1,18
SAI-H004,SBY-LON-001,2024-10-30,55.77,18
SAI-H004,SBY-LON-001,2024-10-31,29.16,18
SAI-H004,SBY-LON-001,2024-11-01,50.58,18
SAI-H004,SBY-LON-001,2024-11-02,26.57,18
SAI-H004,SBY-LON-001,2024-11-03,93.25,18
SAI-H004,SBY-LON-001,2024-11-04,81.86,18
SAI-H004,SBY-LON-001,2024-11-05,63.15,18
SAI-H004,SBY-LON-001,2024-11-06,46.79,18
SAI-H004,SBY-LON-001,2024-11-07,31.49,18
SAI-H004,SBY-LON-001,2024-11-08,11.01,18
SAI-H004,SBY-LON-001,2024-11-09,0.0,18
SAI-H004,SBY-LON-001,2024-11-10,0.0,18
SAI-H004,SBY-LON-001,2024-11-11,89.19,18
SAI-H004,SBY-LON-001,2024-11-12,75.69,18
SAI-H004,SBY-LON-001,2024-11-13,61.05,18
SAI-H004,SBY-LON-001,2024-11-14,43.9,18
SAI-H004,SBY-LON-001,2024-11-15,34.44,18
SAI-H004,SBY-LON-001,2024-11-16,16.61,18
SAI-H004,SBY-LON-001,2024-11-17,85.27,18
SAI-H004,SBY-LON-001,2024-11-18,71.99,18
SAI-H004,SBY-LON-001,2024-11-19,57.79,18
SAI-H004,SBY-LON-001,2024-11-20,38.85,18
SAI-H004,SBY-LON-001,2024-11-21,23.46,18
SAI-H004,SBY-LON-001,2024-11-22,82.92,18
SAI-H004,SBY-LON-001,2024-11-23,59.23,18
SAI-H004,SBY-LON-001,2024-11-24,36.1,18
SAI-H004,SBY-LON-001,2024-11-25,20.09,18
SAI-H004,SBY-LON-001,2024-11-26,70.0,18
SAI-H004,SBY-LON-001,2024-11-27,54.74,18
SAI-H004,SBY-LON-001,2024-11-28,35.24,18
SAI-H004,SBY-LON-001,2024-11-29,3.98,18
SAI-H004,SBY-LON-001,2024-11-30,71.36,18
SAI-H004,SBY-LON-001,2024-12-01,38.77,18
SAI-H004,SBY-LON-001,2024-12-02,19.68,18
SAI-H004,SBY-LON-001,2024-12-03,90.14,18
SAI-H004,SBY-LON-001,2024-12-04,66.28,18
SAI-H004,SBY-LON-001,2024-12-05,47.88,18
SAI-H004,SBY-LON-001,2024-12-06,25.98,18
SAI-H004,SBY-LON-001,2024-12-07,52.14,18
SAI-H004,SBY-LON-001,2024-12-08,30.22,18
SAI-H004,SBY-LON-001,2024-12-09,13.71,18
SAI-H004,SBY-LON-001,2024-12-10,0.0,18
SAI-H004,SBY-LON-001,2024-12-11,0.0,18
SAI-H004,SBY-LON-001,2024-12-12,67.85,18
SAI-H004,SBY-LON-001,2024-12-13,47.82,18
SAI-H004,SBY-LON-001,2024-12-14,20.94,18
SAI-H004,SBY-LON-001,2024-12-15,0.1,18
SAI-H004,SBY-LON-001,2024-12-16,71.53,18
SAI-H004,SBY-LON-001,2024-12-17,59.27,18
SAI-H004,SBY-LON-001,2024-12-18,37.3,18
SAI-H004,SBY-LON-001,2024-12-19,16.93,18
SAI-H004,SBY-LON-001,2024-12-20,0.0,18
SAI-H004,SBY-LON-001,2024-12-21,48.89,18
SAI-H004,SBY-LON-001,2024-12-22,89.74,18
SAI-H004,SBY-LON-001,2024-12-23,45.4,18
SAI-H004,SBY-LON-001,2024-12-24,49.25,18
SAI-H004,SBY-LON-001,2024-12-25,12.6,18
SAI-H004,SBY-LON-001,2024-12-26,84.66,18
SAI-H004,SBY-LON-001,2024-12-27,53.32,18
SAI-H004,SBY-LON-001,2024-12-28,27.21,18
SAI-H004,SBY-LON-001,2024-12-29,0.46,18
SAI-H004,SBY-LON-001,2024-12-30,63.37,18
SAI-H004,SBY-LON-001,2024-12-31,43.84,18
SAI-H005,SBY-LON-001,2024-10-01,54.43,16
SAI-H005,SBY-LON-001,2024-10-02,35.2,16
SAI-H005,SBY-LON-001,2024-10-03,17.35,16
SAI-H005,SBY-LON-001,2024-10-04,0.0,16
SAI-H005,SBY-LON-001,2024-10-05,51.62,16
SAI-H005,SBY-LON-001,2024-10-06,23.64,16
SAI-H005,SBY-LON-001,2024-10-07,59.28,16
SAI-H005,SBY-LON-001,2024-10-08,40.21,16
SAI-H005,SBY-LON-001,2024-10-09,21.76,16
SAI-H005,SBY-LON-001,2024-10-10,2.4,16
SAI-H005,SBY-LON-001,2024-10-11,44.42,16
SAI-H005,SBY-LON-001,2024-10-12,20.51,16
SAI-H005,SBY-LON-001,2024-10-13,0.0,16
SAI-H005,SBY-LON-001,2024-10-14,0.0,16
SAI-H005,SBY-LON-001,2024-10-15,41.4,16
SAI-H005,SBY-LON-001,2024-10-16,22.68,16
SAI-H005,SBY-LON-001,2024-10-17,55.83,16
SAI-H005,SBY-LON-001,2024-10-18,40.52,16
SAI-H005,SBY-LON-001,2024-10-19,81.87,16
SAI-H005,SBY-LON-001,2024-10-20,52.83,16
SAI-H005,SBY-LON-001,2024-10-21,20.62,16
SAI-H005,SBY-LON-001,2024-10-22,78.98,16
SAI-H005,SBY-LON-001,2024-10-23,29.09,16
SAI-H005,SBY-LON-001,2024-10-24,15.03,16
SAI-H005,SBY-LON-001,2024-10-25,0.0,16
SAI-H005,SBY-LON-001,2024-10-26,64.66,16
SAI-H005,SBY-LON-001,2024-10-27,34.26,16
SAI-H005,SBY-LON-001,2024-10-28,19.44,16
SAI-H005,SBY-LON-001,2024-10-29,53.92,16
SAI-H005,SBY-LON-001,2024-10-30,38.16,16
SAI-H005,SBY-LON-001,2024-10-31,2.97,16
SAI-H005,SBY-LON-001,2024-11-01,47.24,16
SAI-H005,SBY-LON-001,2024-11-02,16.66,16
SAI-H005,SBY-LON-001,2024-11-03,71.39,16
SAI-H005,SBY-LON-001,2024-11-04,52.14,16
SAI-H005,SBY-LON-001,2024-11-05,22.92,16
SAI-H005,SBY-LON-001,2024-11-06,83.25,16
SAI-H005,SBY-LON-001,2024-11-07,62.19,16
SAI-H005,SBY-LON-001,2024-11-08,43.45,16
SAI-H005,SBY-LON-001,2024-11-09,60.87,16
SAI-H005,SBY-LON-001,2024-11-10,41.85,16
SAI-H005,SBY-LON-001,2024-11-11,18.78,16
SAI-H005,SBY-LON-001,2024-11-12,6.87,16
SAI-H005,SBY-LON-001,2024-11-13,0.0,16
SAI-H005,SBY-LON-001,2024-11-14,52.79,16
SAI-H005,SBY-LON-001,2024-11-15,23.44,16
SAI-H005,SBY-LON-001,2024-11-16,0.0,16
SAI-H005,SBY-LON-001,2024-11-17,60.37,16
SAI-H005,SBY-LON-001,2024-11-18,44.41,16
SAI-H005,SBY-LON-001,2024-11-19,28.07,16
SAI-H005,SBY-LON-001,2024-11-20,57.76,16
SAI-H005,SBY-LON-001,2024-11-21,34.84,16
SAI-H005,SBY-LON-001,2024-11-22,78.05,16
SAI-H005,SBY-LON-001,2024-11-23,48.45,16
SAI-H005,SBY-LON-001,2024-11-24,16.53,16
SAI-H005,SBY-LON-001,2024-11-25,70.93,16
SAI-H005,SBY-LON-001,2024-11-26,47.54,16
SAI-H005,SBY-LON-001,2024-11-27,24.88,16
SAI-H005,SBY-LON-001,2024-11-28,40.77,16
SAI-H005,SBY-LON-001,2024-11-29,40.24,16
SAI-H005,SBY-LON-001,2024-11-30,48.45,16
SAI-H005,SBY-LON-001,2024-12-01,2.62,16
SAI-H005,SBY-LON-001,2024-12-02,0.0,16
SAI-H005,SBY-LON-001,2024-12-03,63.33,16
SAI-H005,SBY-LON-001,2024-12-04,22.78,16
SAI-H005,SBY-LON-001,2024-12-05,0.0,16
SAI-H005,SBY-LON-001,2024-12-06,64.37,16
SAI-H005,SBY-LON-001,2024-12-07,27.68,16
SAI-H005,SBY-LON-001,2024-12-08,0.0,16
SAI-H005,SBY-LON-001,2024-12-09,63.69,16
SAI-H005,SBY-LON-001,2024-12-10,38.02,16
SAI-H005,SBY-LON-001,2024-12-11,10.37,16
SAI-H005,SBY-LON-001,2024-12-12,66.66,16
SAI-H005,SBY-LON-001,2024-12-13,36.96,16
SAI-H005,SBY-LON-001,2024-12-14,8.27,16
SAI-H005,SBY-LON-001,2024-12-15,68.17,16
SAI-H005,SBY-LON-001,2024-12-16,47.85,16
SAI-H005,SBY-LON-001,2024-12-17,27.17,16
SAI-H005,SBY-LON-001,2024-12-18,5.18,16
SAI-H005,SBY-LON-001,2024-12-19,77.23,16
SAI-H005,SBY-LON-001,2024-12-20,79.42,16
SAI-H005,SBY-LON-001,2024-12-21,29.27,16
SAI-H005,SBY-LON-001,2024-12-22,50.3,16
SAI-H005,SBY-LON-001,2024-12-23,56.25,16
SAI-H005,SBY-LON-001,2024-12-24,70.58,16
SAI-H005,SBY-LON-001,2024-12-25,38.8,16
SAI-H005,SBY-LON-001,2024-12-26,67.54,16
SAI-H005,SBY-LON-001,2024-12-27,32.69,16
SAI-H005,SBY-LON-001,2024-12-28,73.02,16
SAI-H005,SBY-LON-001,2024-12-29,25.1,16
SAI-H005,SBY-LON-001,2024-12-30,0.0,16
SAI-H005,SBY-LON-001,2024-12-31,0.0,16
SAI-H006,SBY-LON-001,2024-10-01,43.26,10
SAI-H006,SBY-LON-001,2024-10-02,32.87,10
SAI-H006,SBY-LON-001,2024-10-03,21.14,10
SAI-H006,SBY-LON-001,2024-10-04,5.57,10
SAI-H006,SBY-LON-001,2024-10-05,48.11,10
SAI-H006,SBY-LON-001,2024-10-06,31.42,10
SAI-H006,SBY-LON-001,2024-10-07,21.95,10
SAI-H006,SBY-LON-001,2024-10-08,42.86,10
SAI-H006,SBY-LON-001,2024-10-09,29.21,10
SAI-H006,SBY-LON-001,2024-10-10,12.62,10
SAI-H006,SBY-LON-001,2024-10-11,0.53,10
SAI-H006,SBY-LON-001,2024-10-12,40.02,10
SAI-H006,SBY-LON-001,2024-10-13,21.65,10
SAI-H006,SBY-LON-001,2024-10-14,11.95,10
SAI-H006,SBY-LON-001,2024-10-15,27.62,10
SAI-H006,SBY-LON-001,2024-10-16,15.01,10
SAI-H006,SBY-LON-001,2024-10-17,2.78,10
SAI-H006,SBY-LON-001,2024-10-18,0.0,10
SAI-H006,SBY-LON-001,2024-10-19,0.0,10
SAI-H006,SBY-LON-001,2024-10-20,36.57,10
