product_id,date,units_sold,is_promotion,uk_event,stock_on_hand,day_of_week,week_of_year,month,is_weekend,is_bank_holiday,is_month_end,event_multiplier,is_nectar_week,is_christmas_period,product_name,category,tier,unit_price,reorder_point,lead_time_days,sales_velocity_3d,sales_velocity_7d,sales_velocity_14d,sales_velocity_30d,sales_std_7d,stock_to_sales_ratio,days_of_cover,velocity_trend,sales_acceleration,stock_depletion_7d,promo_days_last_7,days_since_restock,stockout_24h,stockout_72h
SAI-D009,2024-10-21,9.93,0,Normal,27.21,0,43,10,0,0,0,1.0,1,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,11.186666666666667,9.368571428571428,8.767142857142856,8.700952380952382,2.1005192101908876,2.9043912727853174,2.9043912727853174,0.06860028547821426,1.2028571428571428,5.699999999999996,0.0,4,0,1
SAI-D009,2024-10-22,7.3,0,Normal,19.91,1,43,10,0,0,0,1.0,1,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,10.14,9.467142857142857,8.797857142857143,8.637272727272729,1.9610517100586127,2.103063004052497,2.103063004052497,0.07607371060297184,1.338571428571429,6.390000000000001,0.0,5,0,1
SAI-D009,2024-10-23,7.06,0,Normal,12.85,2,43,10,0,0,0,1.0,1,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,8.096666666666666,9.288571428571428,8.82642857142857,8.568695652173913,2.1333262648692424,1.3834203370664049,1.3834203370664049,0.05235898087702745,0.9242857142857126,5.139999999999999,0.0,6,0,1
SAI-D009,2024-10-24,8.26,0,Normal,74.02,3,43,10,0,0,0,1.0,1,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,7.539999999999999,9.305714285714286,8.930000000000001,8.555833333333334,2.123015600059321,7.954251524719671,7.954251524719671,0.042073263565623846,0.7514285714285709,-4.289999999999992,0.0,0,0,0
SAI-D009,2024-10-25,7.41,0,Normal,66.61,4,43,10,0,0,0,1.0,1,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,7.576666666666665,9.084285714285715,8.915000000000001,8.51,2.2425495694473674,7.332441400737698,7.332441400737698,0.018988860941879154,0.3385714285714272,-5.839999999999996,0.0,1,0,0
SAI-D009,2024-10-26,10.63,0,Normal,55.98,5,43,10,1,0,0,1.0,1,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,8.766666666666667,9.111428571428572,8.99642857142857,8.59153846153846,2.2627522221948255,6.143931592857931,6.143931592857931,0.012782848916555326,0.23000000000000043,-5.649999999999999,0.0,2,0,0
SAI-D009,2024-10-27,12.25,0,Normal,43.73,6,43,10,1,0,0,1.0,1,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,10.096666666666666,8.977142857142857,8.977857142857143,8.727037037037038,1.992065212166462,4.871259801100914,4.871259801100914,-7.956081538831453e-05,-0.001428571428572667,-6.589999999999996,0.0,3,0,0
SAI-D009,2024-10-28,8.89,0,Normal,34.84,0,44,10,0,0,1,1.0,0,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,10.590000000000002,8.82857142857143,9.098571428571429,8.732857142857144,1.947437877241348,3.9462778701627013,3.9462778701627013,-0.02967498496271161,-0.5399999999999991,-7.630000000000003,0.0,4,0,0
SAI-D009,2024-10-29,6.6,0,Normal,28.24,1,44,10,0,0,1,1.0,0,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,9.246666666666668,8.728571428571428,9.097857142857142,8.659310344827587,2.0540644956721676,3.2353515114981906,3.2353515114981906,-0.040590401442524814,-0.7385714285714293,-8.329999999999998,0.0,5,0,0
SAI-D009,2024-10-30,8.75,0,Normal,19.49,2,44,10,0,0,1,1.0,0,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,8.08,8.97,9.129285714285714,8.662333333333333,1.9202170016259452,2.1727979740470484,2.1727979740470484,-0.01744777212840297,-0.3185714285714276,-6.639999999999999,0.0,6,0,1
SAI-D009,2024-10-31,11.24,0,Halloween,63.17,3,44,10,0,0,1,1.5,0,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,8.863333333333333,9.395714285714286,9.350714285714286,8.794,2.061697174197811,6.723277374746213,6.723277374746213,0.004812466065430251,0.08999999999999986,10.849999999999994,0.0,0,0,0
SAI-D009,2024-11-01,11.35,0,Halloween,51.82,4,44,11,0,0,0,1.2,0,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,10.446666666666667,9.95857142857143,9.521428571428572,8.919333333333332,1.964776735165504,5.203557073233402,5.203557073233402,0.04591147304755728,0.8742857142857154,14.79,0.0,1,0,0
SAI-D009,2024-11-02,7.18,0,Normal,44.64,5,44,11,1,0,0,1.0,0,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,9.923333333333334,9.465714285714284,9.28857142857143,8.911000000000001,2.1882782969179,4.715966902931357,4.715966902931357,0.01907105300680728,0.3542857142857123,11.339999999999996,0.0,2,0,0
SAI-D009,2024-11-03,10.04,0,Normal,34.6,6,44,11,1,0,0,1.0,0,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,9.523333333333333,9.15,9.063571428571427,8.913,1.853429254112495,3.781420351757339,3.781420351757339,0.00953581737330433,0.1728571428571435,9.129999999999995,0.0,3,0,0
SAI-D009,2024-11-04,7.83,0,Normal,26.77,0,45,11,0,0,0,1.0,1,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,8.35,8.998571428571427,8.913571428571428,8.803,1.9203075150561046,2.97491632283832,2.97491632283832,0.009536019444632704,0.16999999999999815,8.070000000000004,0.0,4,0,1
SAI-D009,2024-11-05,9.23,0,Bonfire Night,17.54,1,45,11,0,0,0,1.3,1,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,9.033333333333333,9.374285714285715,9.051428571428572,8.788,1.6040454808894615,1.8710756918998803,1.8710756918998803,0.03566918797846735,0.6457142857142877,10.7,0.0,5,0,1
SAI-D009,2024-11-06,7.87,0,Normal,72.19,2,45,11,0,0,0,1.0,1,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,8.31,9.248571428571429,9.109285714285715,8.821,1.6931374089879074,7.805528967582595,7.805528967582595,0.015290518199111931,0.27857142857142847,-52.7,0.0,0,0,0
SAI-D009,2024-11-07,10.34,0,Normal,61.85,3,45,11,0,0,0,1.0,1,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,9.146666666666667,9.120000000000001,9.257857142857143,8.936666666666667,1.5443445211480493,6.781797501995888,6.781797501995888,-0.014890824716676462,-0.2757142857142849,1.3200000000000003,0.0,1,0,0
SAI-D009,2024-11-08,12.77,0,Normal,49.08,4,45,11,0,0,0,1.0,1,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,10.326666666666666,9.322857142857142,9.640714285714285,9.140333333333333,1.9309558452203082,5.264479974695682,5.264479974695682,-0.03297028627410532,-0.6357142857142879,2.740000000000002,0.0,2,0,0
SAI-D009,2024-11-09,9.26,0,Normal,39.82,5,45,11,1,0,0,1.0,1,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,10.79,9.620000000000001,9.542857142857143,9.222,1.6914293758041847,4.139292709013231,4.139292709013231,0.008083831488221373,0.15428571428571658,4.82,0.0,3,0,0
SAI-D009,2024-11-10,9.04,0,Normal,30.78,6,45,11,1,0,0,1.0,1,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,10.356666666666667,9.477142857142857,9.31357142857143,9.269333333333332,1.6922737592335575,3.247813947321411,3.247813947321411,0.017562694640096983,0.3271428571428565,3.8200000000000003,0.0,4,0,0
SAI-D009,2024-11-11,6.26,0,Normal,24.52,0,46,11,0,0,0,1.0,0,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,8.186666666666666,9.252857142857142,9.125714285714286,9.161666666666667,2.019386988549696,2.6499919939795595,2.6499919939795595,0.013932371673033602,0.25428571428571445,2.25,0.0,5,0,1
SAI-D009,2024-11-12,7.33,0,Normal,17.19,1,46,11,0,0,0,1.0,0,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,7.543333333333333,8.981428571428571,9.17785714285714,8.988999999999999,2.1466518780916215,1.913949206336179,1.913949206336179,-0.021402441437977992,-0.3928571428571441,0.34999999999999787,0.0,6,0,1
SAI-D009,2024-11-13,6.59,0,Normal,10.6,2,46,11,0,0,0,1.0,0,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,6.726666666666667,8.798571428571428,9.023571428571428,8.968666666666667,2.3057278573979523,1.2047408924632856,1.2047408924632856,-0.024934692083545526,-0.45000000000000107,61.589999999999996,0.0,7,0,1
SAI-D009,2024-11-14,5.67,0,Normal,51.48,3,46,11,0,0,0,1.0,0,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,6.53,8.131428571428572,8.625714285714285,8.937333333333333,2.456104154763722,6.330990085788289,6.330990085788289,-0.05730373631788401,-0.9885714285714293,10.370000000000005,0.0,0,0,0
SAI-D009,2024-11-15,5.22,0,Normal,46.26,4,46,11,0,0,0,1.0,0,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,5.826666666666667,7.0528571428571425,8.187857142857144,8.834333333333335,1.5817470750798974,6.559043023834288,6.559043023834288,-0.1386198905986352,-2.2699999999999996,2.8200000000000003,0.0,1,0,0
SAI-D009,2024-11-16,8.92,0,Normal,37.34,5,46,11,1,0,0,1.0,0,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,6.603333333333333,7.0042857142857144,8.312142857142858,8.860333333333333,1.5060860659654345,5.331021062264992,5.331021062264992,-0.15734293887770784,-2.6157142857142865,2.479999999999997,0.0,2,0,0
SAI-D009,2024-11-17,11.82,0,Normal,25.52,6,46,11,1,0,0,1.0,0,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,8.653333333333334,7.401428571428572,8.439285714285715,8.955666666666668,2.2932032078254547,3.4479825490083407,3.4479825490083407,-0.12297924907567086,-2.0757142857142847,5.260000000000002,0.0,3,0,0
SAI-D009,2024-11-18,8.97,0,Normal,16.55,0,47,11,0,0,0,1.0,1,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,9.903333333333334,7.788571428571428,8.520714285714286,8.906666666666666,2.2971390073410065,2.1249080177117365,2.1249080177117365,-0.0859250465005395,-1.4642857142857135,7.969999999999999,0.0,4,0,1
SAI-D009,2024-11-19,11.01,0,Normal,50.36,1,47,11,0,0,0,1.0,1,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,10.6,8.314285714285715,8.647857142857143,8.834,2.5785581057563762,6.057043945029079,6.057043945029079,-0.03857272206146763,-0.6671428571428564,-33.17,0.0,0,0,0
SAI-D009,2024-11-20,8.11,0,Normal,42.25,2,47,11,0,0,0,1.0,1,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,9.363333333333332,8.531428571428572,8.665000000000001,8.773333333333333,2.470906908886079,4.95227671356435,4.95227671356435,-0.015415050566229466,-0.267142857142856,-31.65,0.0,1,0,0
SAI-D009,2024-11-21,7.92,0,Normal,34.33,3,47,11,0,0,0,1.0,1,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,9.013333333333334,8.852857142857143,8.492142857142857,8.794,2.163914002340162,3.8778436800886595,3.8778436800886595,0.04247623353799926,0.7214285714285715,17.15,0.0,2,0,0
SAI-D009,2024-11-22,10.52,0,Normal,23.81,4,47,11,0,0,0,1.0,1,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,8.85,9.61,8.331428571428571,8.909333333333333,1.5090836071382325,2.4776272135663673,2.4776272135663673,0.15346363041417332,2.557142857142857,22.45,0.0,3,0,1
SAI-D009,2024-11-23,8.38,0,Normal,15.43,5,47,11,1,0,0,1.0,1,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,8.94,9.532857142857143,8.268571428571429,8.913333333333332,1.5630708481033362,1.6186121485046452,1.6186121485046452,0.1529025385224988,2.5285714285714285,21.910000000000004,0.0,4,0,1
SAI-D009,2024-11-24,11.55,0,Normal,3.88,6,47,11,1,0,0,1.0,1,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,10.149999999999999,9.494285714285715,8.447857142857144,9.051333333333334,1.4992537826405214,0.4086668242451434,0.4086668242451434,0.12386909838363587,2.0928571428571425,21.64,0.0,5,1,1
SAI-D009,2024-11-25,8.8,0,Normal,0.0,0,48,11,0,0,0,1.0,1,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,9.576666666666668,9.47,8.629285714285714,8.990333333333332,1.5104966070799388,0.0,0.0,0.09742569850211265,1.6814285714285724,16.55,0.0,6,1,1
SAI-D009,2024-11-26,7.78,0,Normal,53.25,1,48,11,0,0,0,1.0,1,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,9.376666666666667,9.008571428571427,8.661428571428571,8.841333333333331,1.4539420961811476,5.9110364513597355,5.9110364513597355,0.04007916410103652,0.6942857142857122,-2.8900000000000006,0.0,0,0,0
SAI-D009,2024-11-27,7.81,0,Normal,45.44,2,48,11,0,0,0,1.0,1,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,8.13,8.965714285714286,8.748571428571427,8.805333333333332,1.4888458297493112,5.0681957380916165,5.0681957380916165,0.024820376000283806,0.43428571428571416,-3.1899999999999977,0.0,1,0,0
SAI-D009,2024-11-28,9.21,0,Normal,36.23,3,48,11,0,0,1,1.0,1,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,8.266666666666666,9.150000000000002,9.001428571428573,8.892333333333335,1.4158860594459366,3.9595624087909926,3.9595624087909926,0.01650531478277738,0.29714285714285893,-1.8999999999999986,0.0,2,0,0
SAI-D009,2024-11-29,15.89,0,Black Friday,20.34,4,48,11,0,0,1,1.6,1,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,10.969999999999999,9.917142857142858,9.763571428571428,9.130333333333335,2.92858164922723,2.050993743057387,2.050993743057387,0.015729020263323873,0.3071428571428587,3.469999999999999,0.0,3,0,1
SAI-D009,2024-11-30,14.32,0,Black Friday,6.02,5,48,11,1,0,1,1.4,1,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,13.14,10.765714285714287,10.149285714285714,9.233,3.2517013861610833,0.5591825382924924,0.5591825382924924,0.06073614715809671,1.232857142857144,9.41,0.0,4,1,1
SAI-D009,2024-12-01,18.01,0,Cyber Monday,44.37,6,48,12,1,0,0,1.2,1,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,16.073333333333334,11.68857142857143,10.59142857142857,9.455,4.268963295584494,3.7960153193338146,3.7960153193338146,0.10358779707155974,2.1942857142857157,-40.489999999999995,0.0,0,0,0
SAI-D009,2024-12-02,11.32,0,Normal,33.05,0,49,12,0,0,0,1.0,1,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,14.549999999999999,12.04857142857143,10.759285714285713,9.592999999999998,4.087156422140903,2.74306356175664,2.74306356175664,0.11983003599800524,2.578571428571429,-33.05,0.0,1,0,1
SAI-D009,2024-12-03,9.75,0,Normal,23.3,1,49,12,0,0,0,1.0,1,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,13.026666666666666,12.33,10.669285714285715,9.583333333333334,3.8021353649407774,1.8896997656366776,1.8896997656366776,0.15565373114311942,3.321428571428573,29.95,0.0,2,0,1
SAI-D009,2024-12-04,9.76,0,Normal,61.86,2,49,12,0,0,0,1.0,1,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,10.276666666666666,12.608571428571429,10.787142857142857,9.647666666666668,3.4729594899807896,4.906185878729876,4.906185878729876,0.1688517920545286,3.6428571428571423,-16.42,0.0,0,0,0
SAI-D009,2024-12-05,9.11,0,Normal,52.75,3,49,12,0,0,0,1.0,1,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,9.54,12.594285714285716,10.872142857142858,9.643666666666666,3.4894357573627732,4.188407108452249,4.188407108452249,0.1583995649589784,3.444285714285714,-16.520000000000003,0.0,1,0,0
SAI-D009,2024-12-06,11.47,0,Normal,41.28,4,49,12,0,0,0,1.0,1,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,10.113333333333332,11.962857142857144,10.940000000000001,9.763666666666667,3.179841265879554,3.450680389840426,3.450680389840426,0.09349698805851508,2.0457142857142863,-20.94,0.0,2,0,0
SAI-D009,2024-12-07,15.14,0,Normal,26.14,5,49,12,1,0,0,1.0,1,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,11.906666666666666,12.08,11.422857142857142,9.923666666666666,3.2941969178137094,2.163907105636829,2.163907105636829,0.05752875934590663,1.3142857142857132,-20.12,0.0,3,0,1
SAI-D009,2024-12-08,10.04,0,Normal,16.1,6,49,12,1,0,0,1.0,1,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,12.216666666666667,10.941428571428572,11.315000000000001,9.832666666666666,2.0425754051477014,1.4714713369852546,1.4714713369852546,-0.03301558953211132,-0.7471428571428582,28.269999999999996,0.0,4,0,1
SAI-D009,2024-12-09,9.29,0,Normal,63.39,0,50,12,0,0,0,1.0,1,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,11.49,10.651428571428571,11.35,9.833666666666666,2.122415515173132,5.951313818948543,5.951313818948543,-0.06154813806372603,-1.3971428571428586,-30.340000000000003,0.0,0,0,0
SAI-D009,2024-12-10,8.45,0,Normal,54.94,1,50,12,0,0,0,1.0,1,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,9.259999999999998,10.465714285714286,11.397857142857143,9.814,2.266427858568467,5.249521747929945,5.249521747929945,-0.08178228272888412,-1.8642857142857139,-31.639999999999997,0.0,1,0,0
SAI-D009,2024-12-11,10.32,0,Normal,44.62,2,50,12,0,0,0,1.0,1,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,9.353333333333332,10.545714285714284,11.577142857142857,9.949333333333334,2.247167529304817,4.231102280984612,4.231102280984612,-0.08909179881981014,-2.062857142857144,17.240000000000002,0.0,2,0,0
SAI-D009,2024-12-12,13.46,0,Normal,31.16,3,50,12,0,0,0,1.0,1,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,10.743333333333332,11.167142857142858,11.880714285714287,10.153666666666668,2.3814261433415247,2.7903285207586075,2.7903285207586075,-0.060061318818863355,-1.427142857142858,21.59,0.0,3,0,1
SAI-D009,2024-12-13,13.04,0,Normal,18.12,4,50,12,0,0,0,1.0,1,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,12.273333333333332,11.391428571428571,11.677142857142856,10.368666666666666,2.486325458525955,1.5906695368110517,1.5906695368110517,-0.024467822715013875,-0.571428571428573,23.16,0.0,4,0,1
SAI-D009,2024-12-14,16.27,0,Normal,39.95,5,50,12,1,0,0,1.0,1,0,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,14.256666666666666,11.552857142857144,11.816428571428572,10.722000000000001,2.78858216235249,3.458018743586853,3.458018743586853,-0.02230550497323896,-0.5271428571428558,-13.810000000000002,0.0,0,0,0
SAI-D009,2024-12-15,12.97,0,Normal,26.98,6,50,12,1,0,0,1.0,1,1,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,14.093333333333332,11.971428571428573,11.456428571428571,10.980333333333334,2.743182024410271,2.2536990957530585,2.2536990957530585,0.04495292331603658,1.0300000000000011,-10.879999999999999,0.0,1,0,1
SAI-D009,2024-12-16,6.86,0,Normal,20.12,0,51,12,0,0,0,1.0,0,1,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,12.033333333333331,11.624285714285715,11.137857142857143,10.911666666666665,3.246623154103647,1.7308588900576105,1.7308588900576105,0.0436734392905269,0.9728571428571442,43.269999999999996,0.0,2,0,1
SAI-D009,2024-12-17,10.75,0,Normal,63.51,1,51,12,0,0,0,1.0,0,1,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,10.193333333333333,11.952857142857143,11.209285714285715,10.876,2.9770215220681817,5.313373524637091,5.313373524637091,0.06633530281849077,1.4871428571428567,-8.57,0.0,0,0,0
SAI-D009,2024-12-18,7.8,0,Normal,55.71,2,51,12,0,0,0,1.0,0,1,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,8.47,11.592857142857143,11.069285714285714,10.837,3.3378821343566276,4.80554487198011,4.80554487198011,0.047299473045153195,1.047142857142859,-11.090000000000003,0.0,1,0,0
SAI-D009,2024-12-19,12.05,0,Normal,43.66,3,51,12,0,0,0,1.0,0,1,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,10.2,11.391428571428571,11.279285714285715,10.871666666666668,3.2477552687532194,3.8327059590049948,3.8327059590049948,0.009942371355878629,0.2242857142857133,-12.499999999999996,0.0,2,0,0
SAI-D009,2024-12-20,18.52,0,Christmas Rush,25.14,4,51,12,0,0,0,1.8,0,1,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,12.79,12.174285714285714,11.782857142857141,11.218666666666667,4.224850518629259,2.065008044413796,2.065008044413796,0.03322017176841429,0.7828571428571429,-7.02,0.0,3,0,1
SAI-D009,2024-12-21,22.23,0,Christmas Rush,40.48,5,51,12,1,0,0,2.0,0,1,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,17.599999999999998,13.025714285714285,12.289285714285715,11.695666666666666,5.573212290779462,3.107698818228869,3.107698818228869,0.059924435693448914,1.4728571428571406,-0.529999999999994,0.0,0,0,0
SAI-D009,2024-12-22,29.24,0,Christmas Rush,11.24,6,51,12,1,0,0,2.2,0,1,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,23.33,15.349999999999998,13.660714285714286,12.319666666666668,8.280982228375247,0.7322475092998367,0.7322475092998367,0.12366012166670984,3.3785714285714246,15.74,0.0,1,1,1
SAI-D009,2024-12-23,20.53,0,Christmas Rush,0.0,0,52,12,0,0,0,2.5,0,1,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,24.0,17.302857142857142,14.463571428571429,12.724666666666668,7.5222419403741485,0.0,0.0,0.19630597684683843,5.678571428571427,20.12,0.0,2,1,1
SAI-D009,2024-12-24,66.25,0,Christmas Eve,62.85,1,52,12,0,0,0,3.0,0,1,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,38.67333333333333,25.231428571428573,18.592142857142857,14.548,19.375034992287908,2.4909409045601496,2.4909409045601496,0.3571016750569617,13.27857142857143,0.6599999999999966,0.0,0,0,1
SAI-D009,2024-12-25,24.83,0,Normal,38.02,2,52,12,0,1,0,1.0,0,1,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,37.20333333333333,27.664285714285718,19.62857142857143,15.082333333333334,17.828940758537186,1.3743350910387522,1.3743350910387522,0.4093886254314384,16.071428571428577,17.689999999999998,0.0,1,0,1
SAI-D009,2024-12-26,22.81,0,Boxing Day,15.21,3,52,12,0,1,0,1.8,0,1,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,37.96333333333333,29.201428571428572,20.29642857142857,15.583333333333334,16.68554906555513,0.5208649104933498,0.5208649104933498,0.43874711897779467,17.810000000000002,28.449999999999996,0.0,2,1,1
SAI-D009,2024-12-27,16.26,0,Post Christmas,64.11,4,52,12,0,0,0,1.4,0,1,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,21.3,28.87857142857143,20.52642857142857,15.865000000000002,16.94650055180659,2.2199850826619065,2.2199850826619065,0.40689701187821226,16.704285714285717,-38.97,0.0,0,0,1
SAI-D009,2024-12-28,16.48,0,Post Christmas,47.63,5,52,12,1,0,1,1.3,0,1,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,18.516666666666666,28.057142857142857,20.541428571428575,16.107333333333333,17.454231305794895,1.6976068641382482,1.6976068641382482,0.36588078057468876,15.031428571428572,-7.150000000000006,0.0,1,0,1
SAI-D009,2024-12-29,17.21,0,Post Christmas,30.42,6,52,12,1,0,1,1.2,0,1,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,16.650000000000002,26.33857142857143,20.844285714285714,16.151333333333334,17.904785606620585,1.1549600906616009,1.1549600906616009,0.26358713011370094,10.988571428571433,-19.18,0.0,2,0,1
SAI-D009,2024-12-30,8.04,0,Normal,22.38,0,1,12,0,0,1,1.0,0,1,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,13.910000000000002,24.554285714285715,20.928571428571427,15.942,19.15855149112519,0.911449811611888,0.911449811611888,0.17324231254132308,7.251428571428573,-22.38,0.0,3,1,1
SAI-D009,2024-12-31,10.04,0,Normal,59.21,1,1,12,0,0,1,1.0,0,1,Taste the Difference West Country Cheddar 300g,Dairy & Eggs,Taste the Difference,4.0,14,3,11.763333333333334,16.524285714285714,20.877857142857142,15.676333333333334,6.097351493730315,3.5832106416315854,3.5832106416315854,-0.20852576920400706,-8.707142857142859,3.6400000000000006,0.0,0,0,0
SAI-D010,2024-10-01,25.91,0,Normal,79.12,1,40,10,0,0,0,1.0,1,0,Sainsbury's Greek Style Yogurt 500g,Dairy & Eggs,Sainsbury's,1.5,22,2,25.91,25.91,25.91,25.91,0.0,3.0536471225917747,3.0536471225917747,0.0,25.91,-0.0,0.0,0,0,0
SAI-D010,2024-10-02,30.28,0,Normal,48.84,2,40,10,0,0,0,1.0,1,0,Sainsbury's Greek Style Yogurt 500g,Dairy & Eggs,Sainsbury's,1.5,22,2,28.095,28.095,28.095,28.095,3.0900566337852147,1.738387551579016,1.738387551579016,0.0,28.095,-0.0,0.0,1,0,1
SAI-D010,2024-10-03,32.27,0,Normal,89.4,3,40,10,0,0,0,1.0,1,0,Sainsbury's Greek Style Yogurt 500g,Dairy & Eggs,Sainsbury's,1.5,22,2,29.486666666666668,29.486666666666668,29.486666666666668,29.486666666666668,3.2533726090525423,3.031878712461721,3.031878712461721,0.0,29.486666666666668,-0.0,0.0,0,0,0
